name,partisan_score,hashtags
Joyce Beatty,0,"{'TrumpBudget', 'SupportTheArts', 'ILovePublicRadio'}"
Adriano Espaillat,0,{'2020Census'}
Markwayne Mullin,1,{'economy'}
Adriano Espaillat,0,{'TrumpBudget'}
Adriano Espaillat,0,"{'TrumpBudget', 'ForThePeople'}"
Adriano Espaillat,0,"{'TrumpBudget', 'TrumpCare'}"
Rob Woodall,1,"{'Gwinnett', 'MARTA'}"
Kathleen Rice,0,{'NY04'}
Joyce Beatty,0,{'OH03'}
Katherine Clark,0,{'TrumpBudget'}
Paul Mitchell,1,"{'ROTC', 'cte', 'AnchorBay'}"
Paul Mitchell,1,{'Army'}
Brian Higgins,0,{'cspan40'}
Mike Quigley,0,"{'ViolencePrevention', 'PublicSaftey'}"
Bobby L. Rush,0,{'TrumpBudget'}
Trent Kelly,1,{'MS01'}
Joyce Beatty,0,"{'WomensHistoryMonth', 'DidYouKnow'}"
Bennie G. Thompson,0,{'TrumpBudget'}
Adriano Espaillat,0,{'NY13'}
Scott DesJarlais,1,{'BigTech'}
Adriano Espaillat,0,{'CBP'}
Ted Yoho,1,"{'NaturalGas', 'LNG'}"
Adriano Espaillat,0,"{'NY13', 'ForThePeople'}"
Dina Titus,0,"{'TeamTitus', 'OnlyInDistrict1'}"
Scott DesJarlais,1,{'FinishTheWall'}
Kevin McCarthy,1,{'cspan40'}
Mark DeSaulnier,0,{'CA11'}
José E. Serrano,0,"{'TheBronx', 'WomensHistoryMonth'}"
Susan W. Brooks,1,{'IN05'}
Mike Quigley,0,"{'military', 'FakeEmergency'}"
Nancy Pelosi,0,{'ForThePeople'}
Steve Cohen,0,"{'schizophrenia', 'Memphis'}"
Steve Cohen,0,"{'ElectoralCollege', 'HJRes7'}"
Robin Kelly,0,{'RichtonPark'}
Nancy Pelosi,0,{'TrumpBudget'}
Sean Patrick Maloney,0,"{'TrumpBudget', 'Trumpcare'}"
Doug Collins,1,"{'gapol', 'GA09'}"
Marcy Kaptur,0,{'FakeNationalEmergency'}
Steve Stivers,1,{'OH15'}
Bobby L. Rush,0,{'ForThePeople'}
Steve Cohen,0,{'MuellerReport'}
Adriano Espaillat,0,"{'NY13', 'ForThePeople'}"
Grace Meng,0,"{'NewYorkCounts2020', '2020Census'}"
Tom Emmer,1,{'MN06'}
Hakeem Jeffries,0,{'ForThePeople'}
Donald Norcross,0,"{'equalrights', 'EqualityAct', 'LGBTQ'}"
Rob Woodall,1,{'bipartisan'}
Brenda Lawrence,0,{'WomensHistoryMonth'}
Joe Wilson,1,{'SC02'}
Joyce Beatty,0,"{'HighHeelsInHighPlaces', 'WHM2019'}"
Nancy Pelosi,0,"{'HR6', 'ProtectTheDream'}"
Louie Gohmert,1,{'TX01'}
Adriano Espaillat,0,{'DreamandPromiseAct'}
Frank Lucas,1,{'TheGreatestShow'}
Mark Takano,0,{'PurpleHeartCoinAct'}
Steve Stivers,1,{'Ohio'}
Bobby L. Rush,0,{'ForThePeople'}
Adriano Espaillat,0,"{'DreamandPromiseAct', 'DreamAndPromiseNow'}"
Joyce Beatty,0,{'ConsumersFirst'}
Paul Mitchell,1,"{'Michigan', 'Hospital', 'Psychiatric', 'Whitmer'}"
Nancy Pelosi,0,"{'HR6', 'ProtectTheDream'}"
Eliot Engel,0,{'HJRes9'}
Lloyd Doggett,0,{'OnThisDay'}
Dina Titus,0,"{'TeamTitus', 'OnlyInDistrict1'}"
Judy Chu,0,{'GOPTaxScam'}
Raul Ruiz,0,{'WomenOwnedBusinesses'}
Michael McCaul,1,"{'pvnation', 'marchmadness'}"
André Carson,0,"{'budget', 'Hoosier'}"
Steve Cohen,0,"{'EndAnimalAbuse', 'KITTENact'}"
James E. Clyburn,0,{'WomensHistoryMonth'}
Suzanne Bonamici,0,"{'ActOnClimate', 'ClimateCrisis'}"
Joyce Beatty,0,{'WhenWomenLead'}
Dina Titus,0,{'NVLeg'}
Mike Quigley,0,"{'FHSBisonPride', 'Fenton'}"
Sean Patrick Maloney,0,"{'SaveRoe', 'WhatsAtStake'}"
Virginia Foxx,1,"{'MarchMadnessbracket', 'MarchMadness'}"
Dina Titus,0,{'TeamTitus'}
Susan W. Brooks,1,"{'IN05', 'Hoosiers'}"
Richard Hudson,1,{'NCAgDay'}
Bobby L. Rush,0,{'TrumpBudget'}
Bill Foster,0,{'opioidepidemic'}
Steve Cohen,0,"{'Boeing', '737Max8', 'FlightSafety'}"
Robin Kelly,0,{'IL02Proud'}
Suzanne Bonamici,0,{'HousingCrisis'}
Markwayne Mullin,1,{'GreenNewDeal'}
Mike Kelly,1,"{'NSWvotes', 'NSWpol'}"
Blaine Luetkemeyer,1,{'ProLife'}
Kathleen Rice,0,{'HR6'}
Mark Walker,1,{'NC06'}
Donald Norcross,0,"{'Throwback', 'hamantashen', 'WaybackWednesday', 'HappyPurim'}"
Tom Emmer,1,{'MN06'}
Brenda Lawrence,0,{'FirstDayOfSpring'}
Robin Kelly,0,{'TrumpTradeWar'}
Anthony Brown,0,{'GreatMillsStrong'}
Eliot Engel,0,{'Purim'}
Doug Collins,1,{'gapol'}
Sheila Jackson Lee,0,{'forthepeople'}
Matt Cartwright,0,{'ForThePeople'}
Steve Cohen,0,"{'PopularVote', 'Constitution', 'HJRes7', 'ElectoralCollege'}"
Mike Quigley,0,{'Trump'}
Adriano Espaillat,0,{'NY13'}
Adriano Espaillat,0,{'32BJ'}
Mark DeSaulnier,0,{'CA11'}
Raul Ruiz,0,{'GetTested'}
Adriano Espaillat,0,{'NYSNA'}
Joyce Beatty,0,"{'RBG', 'WomensHistoryMonth', 'NotoriousRBG', 'TBT'}"
Adriano Espaillat,0,{'2020Census'}
Steve Cohen,0,"{'SaveTheNet', 'ForThePeople', 'NetNeutrality'}"
Sean Patrick Maloney,0,{'Gateway'}
Bennie G. Thompson,0,{'TBT'}
Markwayne Mullin,1,{'OklahomaStandard'}
Ruben Gallego,0,{'Holi'}
Jackie Walorski,1,"{'WSD2019', 'leavenoonebehind'}"
Albio Sires,0,{'ElMundoEstaConVzla'}
Kathleen Rice,0,"{'HR1112', 'HR8'}"
Bobby L. Rush,0,"{'TrumpBudget', 'TrumpCare'}"
Brian Higgins,0,{'OTD'}
Joe Wilson,1,{'LeaveNoOneBehind'}
Lloyd Doggett,0,{'NetNeutrality'}
André Carson,0,"{'SaveTheNet', 'Trump', 'NetNeutrality'}"
Lloyd Doggett,0,{'SaveOurAllies'}
James E. Clyburn,0,"{'SaveTheNet', 'NetNeutrality'}"
Robin Kelly,0,{'HR8'}
Donald Norcross,0,{'PFAS'}
Mark Takano,0,"{'TrumpBudget', 'MarchMadness'}"
Katherine Clark,0,"{'forthepeople', 'NetNeutrality', 'VAWA'}"
Steve Scalise,1,"{'BootUp', 'MarchMadness'}"
Kevin McCarthy,1,{'MarchMadness'}
Steve Cohen,0,"{'HR8', 'ForThePeople', 'BackgroundChecks', 'EndGunViolence'}"
Paul Mitchell,1,"{'MichiganState', 'GoGreen', 'MSU'}"
Michael McCaul,1,{'TX'}
Robin Kelly,0,"{'WomenInSTEM', 'WomensHistoryMonth'}"
Suzanne Bonamici,0,{'asbestos'}
Jaime Herrera Beutler,1,{'WorldDownSyndromeDay'}
Bobby L. Rush,0,"{'NetNeutrality', 'SaveTheNet'}"
Kevin McCarthy,1,{'WorldDownSyndromeDay'}
Sheila Jackson Lee,0,{'ITCfire'}
Ted Yoho,1,{'RobertMarrero'}
Sheila Jackson Lee,0,"{'ITCfire', 'benzene'}"
Darin LaHood,1,{'IL18'}
Sean Patrick Maloney,0,"{'LGBTQ', 'HandsOffSNAP'}"
Warren Davidson,1,{'DontBankruptAmerica'}
Sheila Jackson Lee,0,"{'HR1', 'ForThePeople'}"
Rob Woodall,1,{'GoDawgs'}
Sean Patrick Maloney,0,{'KITTENAct'}
Mark DeSaulnier,0,{'CommunityChampionsWeek'}
Susan W. Brooks,1,{'behindthescenes'}
Lloyd Doggett,0,"{'HR6', 'DreamAndPromiseNow'}"
Nancy Pelosi,0,{'FakeEmergency'}
Mark Walker,1,{'WorldDownSyndromeDay'}
Katherine Clark,0,"{'PayCheckFairness', 'paidfamilyleave', 'HR1', 'Cambridge'}"
James Comer,1,{'KY1'}
Katherine Clark,0,"{'Cambridge', 'MA5'}"
Dina Titus,0,"{'TeamTitus', 'OnlyInDistrict1'}"
Steve Cohen,0,"{'CultureOfCorruption', 'oversight'}"
Sheila Jackson Lee,0,{'MuellerReport'}
Joyce Beatty,0,"{'WomensHistoryMonth', 'FactOfTheDay'}"
Bennie G. Thompson,0,{'WomensHistoryMonth'}
Adriano Espaillat,0,{'NY13'}
Mike Quigley,0,{'Bowmanville'}
Louie Gohmert,1,"{'BorderSecurity', 'NationalEmergency', 'BorderWall', 'Texas'}"
Paul Mitchell,1,"{'skillsgap', 'manufacturing', 'workforce', 'LIFT', 'STEM'}"
Paul Mitchell,1,{'education'}
Joyce Beatty,0,"{'BrokenPromises', 'GOPTaxBill'}"
Steve Cohen,0,"{'Memphis', 'NationalPuppyDay'}"
James E. Clyburn,0,{'WomensHistoryMonth'}
Donald Norcross,0,{'ElectricianInCongress'}
Donald Norcross,0,{'TeamNorcross'}
Susan W. Brooks,1,{'Hoosiers'}
Robin Kelly,0,"{'HR1112', 'gunviolence', 'HR1114', 'HR8'}"
Lee Zeldin,1,{'USArmy'}
Earl Blumenauer,0,{'drugpricing'}
Michael McCaul,1,"{'EndAlz', 'Alzheimers'}"
Suzanne Bonamici,0,{'WomensHistoryMonth'}
Joyce Beatty,0,{'DDAwareness19'}
Sean Patrick Maloney,0,{'FakeEmergency'}
Jeff Fortenberry,1,{'NebraskaStrong'}
Rob Woodall,1,{'GwinnettCounty'}
Richard Hudson,1,{'WWII'}
Joyce Beatty,0,"{'WhoRunTheWorld', 'WhenWomenLead'}"
Paul Mitchell,1,{'Michigan'}
Adriano Espaillat,0,{'Charlottesville'}
Mark DeSaulnier,0,{'fbf'}
Katherine Clark,0,"{'HR1', 'ForThePeople'}"
Adriano Espaillat,0,{'WomensHistoryMonth'}
Mike Quigley,0,{'MarineCorp'}
Sean Patrick Maloney,0,{'NationalPuppyDay'}
Michael McCaul,1,"{'TX10', 'humantrafficking', 'childhoodcancer'}"
Suzanne Bonamici,0,{'StandWithPP'}
Rosa DeLauro,0,{'ForThePeople'}
Steve Cohen,0,"{'FlintWaterCrisis', 'WATERAct', 'WorldWaterDay'}"
Sean Patrick Maloney,0,{'WomensHistoryMonth'}
Joe Wilson,1,{'ICYMI'}
Steve Cohen,0,{'MuellerReport'}
Marcy Kaptur,0,{'BigPharma'}
Raul Ruiz,0,{'OnThisDay'}
Sheila Jackson Lee,0,{'MuellerReport'}
Susan W. Brooks,1,"{'Hoosier', 'HealthRankings'}"
Hakeem Jeffries,0,{'MuellerTime'}
Nancy Pelosi,0,{'ReleaseTheReport'}
Nancy Pelosi,0,{'ReleaseTheReport'}
Robin Kelly,0,{'nationalsecurity'}
André Carson,0,{'MuellerReport'}
James Comer,1,{'KY1'}
Adriano Espaillat,0,"{'ReleaseTheReport', 'MuellerReport'}"
Ted Yoho,1,{'RobertMueller'}
Bobby L. Rush,0,{'ReleaseTheReport'}
Joyce Beatty,0,{'ReleaseTheReport'}
Brian Higgins,0,{'MuellerReport'}
Alcee L. Hastings,0,{'ReleaseTheReport'}
Steve Cohen,0,"{'RuleOfLaw', 'ReleaseTheReport', 'MuellerReport'}"
Matt Cartwright,0,{'ForThePeople'}
Joyce Beatty,0,{'GoBucks'}
Virginia Foxx,1,{'NationalPuppyDay'}
Lloyd Doggett,0,{'ReleaseTheReport'}
Anthony Brown,0,"{'MuellerReport', 'ForThePeople'}"
Tom Emmer,1,{'NationalPuppyDay'}
Steve Cohen,0,"{'ReleaseTheReport', 'MuellerReport'}"
Joyce Beatty,0,"{'WHM2019', 'QuoteOfTheWeek'}"
Steve Cohen,0,"{'RuleOfLaw', 'ReleaseTheReport'}"
Will Hurd,1,"{'FirstinTexas', 'delrio'}"
Steve Cohen,0,"{'CultureOfCorruption', 'ReleaseTheReport'}"
Sean Patrick Maloney,0,"{'ThanksObama', 'ProtectOurCare', 'ACA'}"
Dina Titus,0,"{'SiSePuede', 'CesarChavez'}"
Lee Zeldin,1,{'NY1'}
Dina Titus,0,{'AdmissionsScandal'}
Sheila Jackson Lee,0,"{'ReleaseTheReport', 'MuellerReport'}"
Nancy Pelosi,0,{'ReleaseTheReport'}
Sean Patrick Maloney,0,"{'HR8', 'NeverAgain'}"
Doug Collins,1,"{'FNS', 'muellerreport'}"
Mark DeSaulnier,0,{'Mueller'}
Hakeem Jeffries,0,{'MuellerReport'}
Joyce Beatty,0,"{'WomenSuceed', 'WomensHistoryMonth'}"
Sheila Jackson Lee,0,"{'TX18', 'ITCfire'}"
Hakeem Jeffries,0,"{'CoverUpCaucus', 'ForThePeople'}"
Bill Johnson,1,{'MuellerReport'}
Paul Mitchell,1,"{'TrumpCampaign', 'SpecialCounsel'}"
Raul Ruiz,0,"{'endTB', 'StepUpTheFight'}"
Nancy Pelosi,0,{'ReleaseTheFullReport'}
Adriano Espaillat,0,{'MuellerReport'}
Mike Quigley,0,"{'Barr', 'MuellerReport'}"
Sean Patrick Maloney,0,"{'NetNeutrality', 'VAWA'}"
Brian Higgins,0,"{'Muellersreport', 'releasethefullreport'}"
Sheila Jackson Lee,0,"{'ReleaseTheReport', 'MuellerReport'}"
Grace Meng,0,{'ReleaseTheFullReport'}
Ruben Gallego,0,"{'Phoenix', 'EPHomeTour'}"
Bennie G. Thompson,0,{'WomensHistoryMonth'}
Steve Cohen,0,"{'ReleaseTheFullReportNOW', 'Mueller', 'ReleaseFullMuellerReport'}"
Mo Brooks,1,{'MuellerReport'}
Robin Kelly,0,"{'RichtonPark', 'WomensHistoryMonth', 'HERstory'}"
Mark Walker,1,{'MedalOfHonorDay'}
Susan W. Brooks,1,{'IN05'}
Steve Cohen,0,"{'ElectoralCollege', 'HJRes7'}"
Mark Takano,0,{'MedalOfHonorDay'}
Anthony Brown,0,{'MD04'}
Judy Chu,0,{'GOPTaxScam'}
Frank Lucas,1,{'MedalofHonorDay'}
Robin Kelly,0,{'MOMMAact'}
Katherine Clark,0,"{'childcare', 'Trumpbudget', 'Forthepoeple'}"
Matt Cartwright,0,{'ForThePeople'}
Steve Cohen,0,"{'CultureOfCorruption', 'ReleaseTheReport', 'MuellerReport'}"
Lloyd Doggett,0,{'SXSW'}
Sean Patrick Maloney,0,{'FakeEmergency'}
Ted Yoho,1,{'LNG'}
Adriano Espaillat,0,{'MuellerReport'}
Rob Woodall,1,"{'bipartisan', 'immigration', 'SecureOurBorder'}"
Alcee L. Hastings,0,{'ReleaseTheReport'}
Brian Higgins,0,{'TrumpBudget'}
Sean Patrick Maloney,0,{'GreenNewDeal'}
Darin LaHood,1,"{'MedalofHonorDay', 'HonorThem'}"
Steve King,1,{'JohnnyWalker'}
Joyce Beatty,0,{'GOPTaxBill'}
Nancy Pelosi,0,{'ReleaseTheReport'}
Sheila Jackson Lee,0,{'ReleaseTheReport'}
Mike Quigley,0,"{'SchoolsSayEnough', 'EndGunViolence'}"
Adriano Espaillat,0,"{'ReleaseTheReport', 'MuellerReport'}"
Joe Wilson,1,{'SC02'}
Tom Graves,1,"{'US', 'ACDC'}"
Louie Gohmert,1,"{'WashingtonWatch', 'Mueller'}"
Joyce Beatty,0,{'ReleaseTheReport'}
Brenda Lawrence,0,"{'ReleaseTheReport', 'MuellerReport'}"
Dina Titus,0,{'WomensHistoryMonth'}
Adriano Espaillat,0,"{'gunviolence', 'SandyHook'}"
Paul Mitchell,1,"{'Congress', 'collusion', 'SpecialCounsel', 'American'}"
Anthony Brown,0,{'MarylandDay'}
Anthony Brown,0,{'APTAleg19'}
Ted Yoho,1,"{'MedalofHonor', 'NationalMedalofHonorDay'}"
Mark DeSaulnier,0,"{'ICYMI', 'ReleaseTheReport'}"
Paul Mitchell,1,"{'dentalhygiene', 'Reading'}"
Adriano Espaillat,0,{'NY13'}
Joyce Beatty,0,"{'TrailblazeHER', 'WomensHistoryMonth'}"
Mike Quigley,0,{'LGBTQ'}
Mark DeSaulnier,0,{'CA11'}
Sean Patrick Maloney,0,"{'paygap', 'HR7'}"
Jackie Walorski,1,{'MedalofHonorDay'}
Sheila Jackson Lee,0,{'ReleaseTheFullMuellerReport'}
Eliot Engel,0,{'ReleaseTheFullMuellerReport'}
Lloyd Doggett,0,{'MFOL'}
Kevin McCarthy,1,{'SecureTheBorder'}
Grace Meng,0,"{'MenstruationMatters', 'ME4ALL'}"
Nancy Pelosi,0,{'ProtectOurCare'}
Markwayne Mullin,1,{'GreenNewDeal'}
José E. Serrano,0,{'TrumpBudget'}
Will Hurd,1,"{'Robotics', 'TechTuesday', 'DelRio', 'TX23', 'STEM'}"
Paul Mitchell,1,"{'AIPAC', 'bipartisan', 'Israel'}"
Lloyd Doggett,0,{'GerrymanderingIsNotAGame'}
Bennie G. Thompson,0,{'WHM'}
Alcee L. Hastings,0,{'ProtectWorkersRights'}
Sean Patrick Maloney,0,"{'ProtectOurCare', 'ACA'}"
Markwayne Mullin,1,{'OK'}
Brenda Lawrence,0,{'TheStateofBlackAmerica'}
Louie Gohmert,1,"{'WashingtonWatch', 'MuellerReport'}"
Joyce Beatty,0,{'ProtectOurCare'}
Kathleen Rice,0,{'familyseparation'}
Alcee L. Hastings,0,{'RightToOrganize'}
Markwayne Mullin,1,"{'GreenNewDeal', 'MuellerReport', 'socialism'}"
Bill Foster,0,"{'IL11', 'Joliet'}"
Joyce Beatty,0,{'OH03'}
Alcee L. Hastings,0,{'ProtectWorkersRights'}
Katherine Clark,0,"{'PreExistingConditions', 'Medicaid', 'Medicare'}"
Nancy Pelosi,0,{'ProtectOurCare'}
Hakeem Jeffries,0,{'ForThePeople'}
Mark Takano,0,"{'NetNeutrality', 'SaveTheNet'}"
Grace Meng,0,"{'MenstruationMatters', 'ME4ALL'}"
Brenda Lawrence,0,"{'ReleaseTheReport', 'OversightandGovernmentReform'}"
Steve Stivers,1,{'OH15'}
Adriano Espaillat,0,"{'Odebrecht', 'corruption'}"
Mark Walker,1,"{'StudentAthleteEquity', 'MarchMadness'}"
Sheila Jackson Lee,0,{'EnoughIsEnough'}
James E. Clyburn,0,{'SaveTheNet'}
Robin Kelly,0,{'TrumpTradeWar'}
Adriano Espaillat,0,{'ProtectOurCare'}
Adriano Espaillat,0,{'ProtectOurCare'}
Adriano Espaillat,0,{'ProtectOurCare'}
Sheila Jackson Lee,0,{'EnoughIsEnough'}
Donald Norcross,0,"{'1u', 'ForThePeople'}"
Louie Gohmert,1,"{'GreenNewDeal', 'GreenSocialistManifesto', 'GreenPipeDream'}"
Adriano Espaillat,0,"{'NetNeutrality', 'SaveTheNet'}"
Adriano Espaillat,0,{'SaveTheNet'}
David Rouzer,1,{'NC07'}
Rob Woodall,1,"{'GA07', 'Suwanee'}"
Adriano Espaillat,0,{'TrumpBudget'}
Adriano Espaillat,0,{'MadamSpeaker'}
Tom Reed,1,{'FairMaps'}
Joyce Beatty,0,{'WHM2019'}
Dina Titus,0,{'TeamTitus'}
Suzanne Bonamici,0,"{'NetNeutrality', 'SaveTheNet'}"
Trent Kelly,1,{'MS01'}
Nancy Pelosi,0,{'ProtectOurCare'}
Brenda Lawrence,0,{'ProtectOurCare'}
Suzanne Bonamici,0,"{'ActOnClimate', 'ClimateCrisis'}"
Lloyd Doggett,0,{'ReleaseTheReport'}
Trent Kelly,1,{'MS01'}
Paul Mitchell,1,"{'border', 'Trump'}"
Kevin McCarthy,1,{'cspan40'}
Robin Kelly,0,"{'ToMyYoungerSelf', 'womenshistorymonth'}"
Trent Kelly,1,{'MS01'}
Tom Graves,1,"{'Washington', 'Dalton'}"
Kathleen Rice,0,{'ProtectOurCare'}
Matt Cartwright,0,"{'ForThePeople', 'ProtectOurCare'}"
Ted Yoho,1,"{'TeamYoho', 'FL03'}"
Kevin McCarthy,1,{'SecureTheBorder'}
Albio Sires,0,"{'NJ08', 'ProtectOurCare'}"
Joyce Beatty,0,{'TuneIn'}
Sheila Jackson Lee,0,{'happybirthday'}
Trent Kelly,1,{'MS01'}
Albio Sires,0,{'TrumpBudget'}
Joyce Beatty,0,"{'WomensHistoryMonth', 'HERstory'}"
Brian Higgins,0,{'ProtectOurCare'}
Michael McCaul,1,{'TX10'}
Jackie Walorski,1,{'CTEWorks'}
Anthony Brown,0,{'ProtectTransTroops'}
Adriano Espaillat,0,{'TheBronx'}
Suzanne Bonamici,0,{'ProtectOurCare'}
Sheila Jackson Lee,0,"{'2020census', 'NASA', 'TX18'}"
Jaime Herrera Beutler,1,{'MuellerReport'}
Virginia Foxx,1,"{'GreenNewDeal', 'DemsDuck'}"
Albio Sires,0,{'Odebrecht'}
André Carson,0,{'CongressionalArtCompetition'}
Virginia Foxx,1,"{'GreenNewDeal', 'DemsDuck'}"
Sheila Jackson Lee,0,"{'WontBeErased', 'TransVisibilityWeek'}"
Bobby L. Rush,0,{'ProtectOurCare'}
Trent Kelly,1,{'MS01'}
Mike Quigley,0,{'TrumpBudget'}
Nancy Pelosi,0,{'cspan40'}
Tom Emmer,1,{'MN06'}
Hakeem Jeffries,0,{'ForThePeople'}
André Carson,0,"{'PaycheckFairnessAct', 'PayGap'}"
Katherine Clark,0,"{'WomensHistoryMonth', 'Happybirthday'}"
Trent Kelly,1,{'MS01'}
Mark Walker,1,{'NC06'}
Trent Kelly,1,"{'GoldStar', 'MS01'}"
Sean Patrick Maloney,0,{'WomensHistoryMonth'}
Mark DeSaulnier,0,{'ProtectOurCare'}
Judy Chu,0,"{'AAPIs', 'AANAPISI'}"
Mike Kelly,1,"{'auspol', 'electric'}"
Steve Cohen,0,{'MuellerReport'}
Steve Cohen,0,{'Jewish'}
Dina Titus,0,{'TeamTitus'}
Rob Woodall,1,"{'ACA', 'Medicaid', 'Georgia'}"
Anthony Brown,0,{'VAWA'}
Warren Davidson,1,{'NoCollusion'}
Bobby L. Rush,0,{'EqualPayForEqualWork'}
Alcee L. Hastings,0,{'BeBoldEndHyde'}
Ted Yoho,1,"{'HFAC', 'NorthKorea'}"
Mark Takano,0,"{'TransVisibilityWeek', 'WontBeErased'}"
Rosa DeLauro,0,"{'EqualPay', 'PaycheckFairness'}"
Seth Moulton,0,{'iowacity'}
Joyce Beatty,0,"{'WHM2019', 'FactOfTheDay'}"
Paul Mitchell,1,"{'Ram1500', 'FiatChrysler', 'SterlingHeights'}"
Paul Mitchell,1,"{'Ram', 'Truck', 'MotorTrend'}"
Matt Cartwright,0,"{'ForThePeople', 'ProtectOurCare'}"
Mark DeSaulnier,0,{'collaborationinconservation'}
Brian Higgins,0,{'ResearchMatters'}
Steve Cohen,0,"{'ProtectOurCare', 'ACA'}"
Mario Diaz-Balart,1,{'PSW19'}
Louie Gohmert,1,{'TX01'}
Sheila Jackson Lee,0,{'HR9'}
David Rouzer,1,{'NC07'}
Eliot Engel,0,"{'ParisAgreement', 'CANAct', 'ClimateActionNow', 'climatechange', 'HR9'}"
Kathleen Rice,0,{'NY04'}
Darin LaHood,1,"{'EndInfanticide', 'ProLife'}"
Adriano Espaillat,0,"{'humanitariancrisis', 'Venezuela'}"
Joyce Beatty,0,{'ChangeYourMind'}
Brian Higgins,0,{'ENDALZ'}
Donald Norcross,0,"{'1u', 'ForThePeople', 'apprenticeships'}"
Markwayne Mullin,1,{'GreenNewDeal'}
Rob Woodall,1,"{'bipartisan', 'SecureOurBorder'}"
Katherine Clark,0,"{'forthepeople', 'GOP', 'PreExistingConditions'}"
Judy Chu,0,{'GOPTaxScam'}
Steve Scalise,1,"{'EndInfanticide', 'LetUsVote'}"
Sheila Jackson Lee,0,{'PaycheckFairnessAct'}
Steve Cohen,0,{'MuellerReport'}
Dina Titus,0,"{'valueCHCs', 'NACHC19PI'}"
Louie Gohmert,1,{'illegalimmigration'}
Sheila Jackson Lee,0,{'VAWA'}
Albio Sires,0,"{'ElMundoEstaConVzla', 'Venezuela'}"
Joyce Beatty,0,"{'ForThePeople', 'EqualPayForEqualWork'}"
Adriano Espaillat,0,{'NY13'}
Mark Walker,1,{'NCGA'}
Albio Sires,0,{'NJ'}
Warren Davidson,1,"{'Ohio', 'GoodNews'}"
Virginia Foxx,1,{'Paycheckfairness'}
Nancy Pelosi,0,{'WomensHistoryMonth'}
Paul Mitchell,1,"{'BoyScout', 'EagleScout'}"
Jackie Walorski,1,{'RuralMatters'}
Joe Wilson,1,{'SC02'}
Katherine Clark,0,"{'PaycheckFairness', 'WomensHistoryMonth'}"
Brian Higgins,0,{'GOPTaxLaw'}
Albio Sires,0,{'TrumpBudget'}
Sean Patrick Maloney,0,{'EqualPayForEqualWork'}
Mark Walker,1,{'NC06'}
Suzanne Bonamici,0,{'PublicSchoolsWeek'}
Rosa DeLauro,0,"{'EqualPay', 'PaycheckFairness'}"
Ted Yoho,1,{'TsaiAtHeritage'}
Sheila Jackson Lee,0,"{'MuellerReport', 'VAWA'}"
Blaine Luetkemeyer,1,{'SSFtakesonDC'}
Nancy Pelosi,0,{'WomensHistoryMonth'}
Sean Patrick Maloney,0,{'Gateway'}
Bill Johnson,1,"{'GreenNewDeal', 'HEAT'}"
Adriano Espaillat,0,{'EqualPayforEqualWork'}
Adriano Espaillat,0,{'EqualPayForEqualWork'}
Steve Cohen,0,"{'TrumpBudget', 'ProtectOurCare'}"
Mark DeSaulnier,0,"{'Trump', 'ProtectOurCare', 'ACA'}"
Alcee L. Hastings,0,{'ProtectOurCare'}
Trent Kelly,1,{'MS01'}
Ann Wagner,1,"{'NewParentsAct', 'PaidFamilyLeave'}"
André Carson,0,{'MuslimWomensDay'}
Grace Meng,0,{'2020Census'}
Susan W. Brooks,1,"{'IN05', 'ruralbroadband'}"
Ruben Gallego,0,{'EqualPayforEqualWork'}
Kathleen Rice,0,{'NY04'}
Sheila Jackson Lee,0,{'girlsinthehouse'}
Adriano Espaillat,0,"{'PuertoRico', 'Trump', 'ShameOnTrump'}"
Robin Kelly,0,{'MOMMAact'}
Joyce Beatty,0,{'OH03'}
Brenda Lawrence,0,{'EqualPayForEqualWork'}
Steve Scalise,1,"{'GreenNewDeal', 'GreenNewDisaster'}"
Albio Sires,0,{'Venezuela'}
Trent Kelly,1,{'MS01'}
Sheila Jackson Lee,0,"{'PaycheckFairnessAct', 'HR7'}"
Trent Kelly,1,{'MS01'}
Susan W. Brooks,1,{'bipartisan'}
Robin Kelly,0,"{'SHAME', 'PeopleOverProfits', 'VAWA'}"
Mario Diaz-Balart,1,"{'VZ', 'Venezuela', 'libertad', 'SEBIN', 'EEUU'}"
Steve Cohen,0,"{'ProtectOurCare', 'ACA'}"
Donald Norcross,0,"{'PaycheckFairness', 'EqualPayForEqualWork'}"
Anthony Brown,0,{'PaycheckFairnessAct'}
Mark DeSaulnier,0,"{'PaycheckFairnessAct', 'equalpay', 'equalwork'}"
Suzanne Bonamici,0,{'PaycheckFairnessAct'}
Trent Kelly,1,{'MS01'}
Bobby L. Rush,0,"{'PaycheckFairnessAct', 'EqualPayForEqualWork'}"
Mark Takano,0,"{'PaycheckFairness', 'wagegap', 'EqualPayForEqualWork'}"
Rosa DeLauro,0,"{'EqualPay', 'PaycheckFairness'}"
Rob Woodall,1,"{'Norquist', 'Budget', 'FY2020'}"
Adriano Espaillat,0,{'Harlem'}
Tom Graves,1,{'ModernizeCongress'}
Mike Quigley,0,{'PaycheckFairnessAct'}
Nancy Pelosi,0,{'ProtectOurCare'}
Bobby L. Rush,0,"{'PaycheckFairnessAct', 'WomensHistoryMonth'}"
Steve Cohen,0,"{'Constitution', 'oversight'}"
Sheila Jackson Lee,0,{'MuellerReport'}
Steve Scalise,1,{'GreenNewDisaster'}
Adriano Espaillat,0,{'PuertoRico'}
